"name_key","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
2093,25,3,30,33,2,15,6,13,1,37
2094,29,8,49,16,2,45,50,24,36,34
2095,44,9,24,6,32,21,42,14,49,15
2096,34,18,35,28,27,13,3,9,49,48
2097,2,29,1,41,6,49,36,34,28,45
2098,38,2,40,30,29,47,28,21,7,24
2099,49,11,44,1,6,20,5,22,32,8
2100,37,6,47,7,26,1,14,30,38,3
2101,44,38,5,11,42,1,12,21,27,2
2102,9,4,37,15,14,5,44,31,33,32
2103,37,14,38,26,45,1,25,23,39,19
2104,42,10,24,44,4,41,49,18,22,35
2105,26,6,46,13,48,41,31,25,19,5
2106,1,17,32,8,36,41,34,5,18,40
2107,46,25,29,48,16,23,31,30,18,49
2108,24,14,2,41,47,21,16,45,40,34
2109,22,24,28,41,18,37,44,20,7,48
2110,10,44,21,40,25,17,37,50,29,12
2111,3,46,15,50,20,16,24,2,29,21
2112,15,10,28,27,20,16,33,34,23,25
2113,9,35,38,45,33,50,15,37,1,28
2114,36,22,50,1,47,16,2,29,4,14
2115,18,46,43,10,38,37,21,26,15,6
2116,8,17,50,43,33,20,6,9,49,7
2117,49,44,36,21,31,12,38,34,35,14
2118,41,16,12,20,1,19,27,14,23,32
2119,42,13,30,2,19,35,40,12,15,14
2120,3,25,30,23,44,12,1,22,38,45
2121,35,40,49,27,34,44,29,13,10,26
2122,7,38,11,12,23,33,15,17,32,8
2123,31,23,45,16,20,39,38,37,11,21
2124,29,47,34,49,45,31,11,5,32,30
2125,41,25,5,31,26,35,47,14,36,17
2126,43,38,13,29,48,7,44,34,9,17
2127,40,25,24,26,15,32,11,46,17,36
2128,11,40,3,35,46,10,49,21,32,36
2129,8,30,33,37,2,40,9,49,21,48
2130,43,25,42,46,23,11,36,21,39,28
2131,39,45,47,38,42,6,13,34,14,40
2132,24,36,2,37,43,5,6,18,32,9
2133,23,7,21,24,26,4,46,22,45,20
2134,50,19,17,11,45,22,40,4,20,23
2135,44,23,40,8,15,32,38,31,39,11
2136,8,38,2,6,49,22,28,39,40,14
2137,43,7,29,38,45,40,34,9,6,36
2138,18,45,30,16,10,13,14,47,2,19
2139,49,19,27,33,48,9,2,32,26,3
2140,19,24,27,29,48,17,25,33,10,43
2141,45,44,5,20,24,40,48,23,16,9
2142,43,35,49,29,3,16,36,22,1,34
2143,48,46,30,32,6,4,44,9,29,11
2144,1,43,25,45,48,6,22,29,23,38
2145,8,26,23,22,18,9,46,29,32,27
2146,17,19,43,41,6,46,30,7,1,45
2147,46,29,8,44,45,47,34,21,32,26
2148,41,40,22,35,5,42,1,17,33,25
2149,26,44,18,7,3,20,16,47,17,36
2150,20,50,8,14,21,1,13,15,9,41
2151,6,15,17,29,9,43,3,8,45,7
2152,6,30,38,20,11,2,45,40,39,31
2153,21,5,33,9,16,46,40,18,1,14
2154,7,46,19,50,9,14,37,27,17,28
2155,10,24,50,43,41,45,27,26,17,35
2156,5,2,27,48,31,6,36,38,49,4
2157,21,26,8,42,49,50,19,45,38,30
2158,1,17,9,6,22,30,7,41,26,14
2159,16,14,22,25,13,5,31,46,39,3
2160,28,44,11,1,16,10,36,41,27,9
2161,33,11,37,20,30,19,1,39,50,46
2162,42,35,39,9,17,47,48,29,3,8
2163,32,33,23,42,3,47,4,15,13,46
2164,2,10,30,50,31,44,14,29,36,9
2165,36,4,26,42,41,18,46,30,17,47
2166,31,36,48,10,28,43,27,35,1,30
2167,19,46,41,14,24,2,49,37,43,40
2168,26,31,12,25,8,28,20,9,36,14
2169,30,35,38,44,4,14,3,19,42,11
2170,34,39,15,3,44,21,18,49,14,11
2171,48,18,43,32,40,25,14,33,13,47
2172,22,34,32,31,21,20,38,48,26,9
2173,16,9,11,27,40,14,50,36,24,1
2174,15,7,43,16,45,48,5,1,40,3
2175,44,31,6,39,5,8,2,20,15,43
2176,48,44,28,21,19,43,39,10,11,4
2177,26,42,16,40,7,9,15,45,50,44
2178,33,38,21,16,50,44,24,27,26,37
2179,15,29,31,39,27,48,45,40,10,5
2180,2,35,38,20,17,27,18,50,11,34
2181,40,13,2,15,32,6,1,22,18,21
2182,36,47,37,10,48,25,22,34,16,7
2183,46,21,12,2,49,20,25,28,7,22
2184,2,49,19,26,3,50,10,9,45,23
2185,12,15,3,6,19,26,37,46,44,45
2186,24,11,3,35,13,33,22,23,39,9
2187,20,8,14,36,25,35,27,9,47,29
2188,21,35,33,46,8,29,30,4,13,41
2189,8,7,18,17,30,3,38,23,25,37
2190,33,41,50,31,12,37,38,17,34,11
2191,2,30,41,29,39,46,10,32,26,5
2192,4,6,32,39,11,36,33,46,7,12
2193,43,16,1,36,4,7,2,37,38,32
2194,48,8,45,24,42,50,17,18,13,22
2195,33,11,10,45,35,2,13,28,15,1
2196,9,2,33,28,48,10,6,22,36,12
2197,12,28,49,30,31,9,40,19,36,37
2198,22,11,40,50,13,5,38,42,43,4
2199,46,43,40,6,20,9,23,28,2,36
2200,2,12,25,15,49,44,29,47,21,42
2201,36,37,18,27,49,44,34,28,42,24
2202,34,36,27,10,40,45,4,29,28,16
2203,25,8,31,41,28,20,36,44,29,39
2204,41,47,6,11,15,45,3,33,13,49
2205,44,49,25,39,12,50,17,30,45,34
2206,27,44,48,14,37,4,30,5,24,47
2207,29,2,37,40,42,27,13,34,12,1
2208,20,48,26,9,8,40,18,35,43,28
2209,31,46,30,1,4,37,43,34,22,19
2210,25,44,2,39,20,11,50,22,35,38
2211,30,9,40,20,49,22,25,29,6,3
2212,7,24,8,45,48,46,47,14,33,15
2213,18,32,38,22,9,36,43,39,15,19
2214,50,33,17,20,16,44,22,7,27,43
2215,18,26,5,13,30,12,3,4,27,50
2216,29,16,45,48,40,34,32,5,43,39
2217,47,7,29,42,20,8,14,34,22,33
2218,28,16,38,11,31,42,33,25,36,40
2219,38,35,45,13,47,2,28,1,44,24
2220,19,38,34,16,14,44,43,39,46,4
2221,50,14,23,16,30,31,49,35,46,4
2222,10,42,35,12,38,23,20,45,32,22
2223,40,33,5,9,35,16,12,1,37,44
2224,38,1,34,3,41,42,40,30,39,44
2225,5,10,7,38,35,6,2,39,20,22
2226,3,15,34,37,7,27,1,19,40,23
2227,44,30,50,43,27,5,33,47,6,46
2228,15,36,49,12,22,9,30,21,11,34
2229,29,25,20,13,40,18,31,27,48,26
2230,13,11,48,27,17,21,46,16,25,47
2231,37,39,45,7,14,9,38,30,16,49
2232,45,35,36,8,34,26,44,14,32,33
2233,34,36,16,29,37,20,38,27,32,33
2234,25,4,27,49,38,50,10,12,29,8
2235,3,1,15,40,17,27,29,8,26,11
2236,38,28,45,3,33,4,37,14,39,49
2237,10,24,13,8,16,33,2,26,41,42
2238,13,26,6,1,18,7,24,30,41,19
2239,37,16,48,28,13,31,47,34,32,8
2240,50,2,30,22,32,38,25,49,1,12
2241,28,20,15,22,24,50,41,40,14,8
2242,14,11,30,26,3,35,49,25,48,42
2243,49,23,46,41,4,13,18,40,8,44
2244,45,1,5,9,39,42,32,30,24,28
2245,45,13,26,34,10,38,18,31,47,22
2246,43,50,1,34,45,13,41,36,16,46
2247,29,5,49,14,36,2,45,8,48,46
2248,20,15,14,11,10,1,24,42,45,2
2249,49,16,40,34,12,27,13,20,43,37
2250,13,24,38,47,31,5,22,41,40,30
2251,1,34,29,36,16,48,38,14,25,35
2252,35,24,48,41,13,45,33,21,19,49
2253,14,26,27,12,30,29,49,18,28,36
2254,17,46,14,10,4,13,38,29,25,19
2255,4,17,41,39,19,23,5,9,29,32
2256,14,36,6,48,31,11,8,27,28,4
2257,8,16,47,13,14,31,33,6,19,9
2258,32,2,9,43,23,12,48,46,22,3
2259,23,12,30,32,37,48,29,7,31,26
2260,49,39,29,35,30,20,44,16,11,8
2261,29,37,48,12,10,11,25,30,47,17
2262,42,23,17,9,11,3,16,33,13,30
2263,6,31,21,17,32,26,50,8,4,29
2264,12,8,21,6,44,17,49,41,50,31
2265,32,12,23,47,3,14,11,33,37,21
2266,19,2,32,21,46,34,43,6,42,49
2267,28,33,17,27,39,40,49,23,50,12
2268,42,49,4,41,9,45,23,14,39,18
2269,2,30,10,3,43,25,29,7,39,15
2270,40,50,46,37,36,49,15,11,30,43
2271,1,23,39,42,14,36,13,17,18,25
2272,21,37,46,26,35,33,22,17,25,34
2273,38,6,12,26,18,39,21,24,48,31
2274,43,14,29,48,5,41,27,33,9,38
2275,9,18,32,4,19,2,37,46,8,36
2276,35,20,6,37,43,23,15,38,42,17
2277,29,26,48,8,41,23,43,36,3,50
2278,23,24,19,11,29,10,38,50,44,6
2279,45,42,25,43,32,40,10,33,2,41
2280,25,28,18,13,23,24,21,3,38,26
2281,1,50,18,15,23,19,35,4,47,31
2282,10,26,9,7,22,45,19,21,25,28
2283,12,39,27,36,20,9,22,15,25,5
2284,32,35,14,12,27,44,8,16,6,22
2285,50,24,11,30,10,42,6,18,32,5
2286,7,5,3,29,10,27,12,44,9,37
2287,7,40,30,34,23,1,44,12,50,43
2288,13,8,44,43,31,36,32,11,5,50
2289,7,25,27,29,44,42,26,12,8,1
2290,16,24,37,5,28,11,36,19,39,43
2291,46,44,16,14,43,2,33,5,20,47
2292,41,13,50,9,31,36,20,4,10,48
2293,15,8,30,24,5,26,9,40,37,6
2294,23,43,18,22,29,33,36,25,14,26
2295,9,18,37,41,36,22,44,24,3,8
2296,31,45,9,6,39,4,11,25,17,3
2297,20,4,35,33,3,10,26,45,12,18
2298,40,25,13,23,41,44,31,2,37,21
2299,38,29,22,23,20,42,17,46,10,19
2300,21,15,8,23,38,29,11,4,34,3
2301,29,8,5,37,39,19,24,10,42,4
2302,37,46,47,13,10,29,31,1,22,16
2303,48,29,4,34,2,26,24,33,16,7
2304,26,17,15,39,16,27,2,31,5,6
2305,22,19,21,1,35,23,7,10,5,9
2306,7,45,37,11,44,6,28,4,8,10
2307,49,25,42,50,31,28,44,9,48,41
2308,16,36,43,10,8,49,22,15,32,5
2309,42,6,8,34,23,46,29,31,20,4
2310,15,46,9,21,37,8,29,3,28,27
2311,39,45,6,23,30,34,41,33,15,46
2312,17,26,40,41,14,42,24,3,23,38
2313,41,45,22,30,50,33,7,21,25,10
2314,25,21,17,30,8,6,12,50,31,32
2315,50,24,48,8,38,40,39,35,2,31
2316,42,21,38,49,19,47,36,27,2,11
2317,34,36,8,16,19,3,35,43,37,29
2318,45,15,44,9,3,24,47,33,30,18
2319,36,28,32,3,1,29,26,23,18,39
2320,50,37,2,18,4,40,24,41,25,9
2321,11,26,28,37,27,7,49,23,18,45
2322,3,12,15,47,7,18,32,40,17,5
2323,5,2,29,37,31,39,42,40,24,9
2324,15,44,33,26,17,22,4,23,5,25
2325,7,39,47,49,44,41,40,17,46,9
2326,7,33,4,2,44,36,14,13,21,45
2327,11,5,39,6,26,44,21,34,46,35
2328,3,1,28,14,33,31,2,17,46,36
2329,38,16,2,43,17,35,12,4,28,20
2330,13,3,38,49,6,48,24,36,16,4
2331,36,41,16,19,17,44,31,21,30,32
2332,31,33,29,41,13,36,5,12,26,3
2333,23,28,24,34,12,35,14,39,3,5
2334,13,16,34,37,17,25,10,29,44,9
2335,42,10,48,24,33,18,21,8,3,32
2336,27,17,39,40,13,18,49,12,14,11
2337,28,26,7,8,36,43,44,33,29,23
2338,9,8,7,25,11,2,30,10,28,14
2339,45,36,12,14,6,11,43,41,34,16
2340,44,15,36,38,10,49,3,30,40,4
2341,19,12,24,49,16,10,13,15,42,32
2342,18,19,14,21,45,2,7,13,36,4
2343,21,24,31,2,14,33,48,18,29,44
2344,49,8,6,37,41,13,39,21,15,1
2345,49,37,28,10,32,34,36,22,12,14
2346,25,12,30,31,36,3,21,44,10,7
2347,27,28,33,24,26,9,11,39,31,14
2348,45,1,32,17,11,22,40,6,46,2
2349,1,27,47,42,3,50,32,43,6,31
2350,30,1,12,23,26,35,33,29,19,11
2351,46,42,8,18,43,16,11,31,13,19
2352,7,25,32,22,21,5,15,34,38,44
2353,8,7,24,36,20,42,10,16,2,15
2354,18,19,35,8,46,23,32,49,24,41
2355,19,16,33,15,26,7,39,23,8,24
2356,32,24,27,8,48,30,34,1,11,31
2357,15,42,30,14,35,6,48,29,4,20
2358,43,27,39,11,7,25,19,28,48,10
2359,42,20,26,12,7,33,41,48,4,16
2360,30,40,47,13,19,36,5,8,39,21
2361,11,21,34,28,1,4,12,5,35,33
2362,21,41,15,20,29,44,37,18,4,42
2363,29,26,15,4,10,28,39,8,1,32
2364,38,5,19,27,50,7,45,30,29,16
2365,36,1,15,44,37,9,29,16,39,30
2366,50,45,17,20,48,39,1,41,37,15
2367,40,38,36,3,7,45,9,15,20,1
2368,37,11,42,3,18,31,17,45,8,16
2369,15,26,23,10,37,42,34,24,3,14
2370,32,23,29,42,50,28,22,14,1,16
2371,34,36,28,13,6,46,9,50,45,31
2372,6,12,47,21,23,7,24,35,36,15
2373,41,4,47,6,25,43,29,2,27,31
2374,14,16,15,22,37,41,1,17,8,20
2375,48,40,46,1,21,50,45,24,17,14
2376,44,50,46,12,33,10,7,9,1,31
2377,4,33,6,40,23,44,7,34,19,39
2378,29,33,24,38,7,42,37,23,34,35
2379,48,30,1,42,12,3,15,36,44,23
2380,12,1,18,47,37,7,48,17,32,28
2381,33,36,26,29,6,38,4,7,23,41
2382,46,9,39,7,40,18,23,12,11,36
2383,17,34,41,2,47,5,18,7,25,15
2384,25,15,9,2,10,38,30,48,46,13
2385,5,6,50,1,44,14,11,38,49,30
2386,6,31,38,12,4,37,21,5,40,47
2387,20,28,9,26,12,4,14,40,42,7
2388,10,26,15,7,20,9,43,50,2,45
2389,29,41,37,25,21,35,23,40,3,12
2390,49,33,22,24,17,20,2,29,41,31
2391,13,37,41,45,48,26,47,39,5,31
2392,10,16,7,43,45,25,42,6,1,4
2393,18,13,3,23,34,19,28,12,29,8
2394,14,36,40,45,38,23,11,17,42,30
2395,39,32,35,21,41,34,1,31,26,45
2396,10,16,36,14,26,30,12,24,1,34
2397,7,22,13,50,1,29,32,6,49,38
2398,35,48,8,20,23,27,29,24,43,17
2399,19,17,26,47,13,1,8,48,5,49
2400,49,3,40,16,17,43,33,25,47,38
2401,27,42,22,43,11,28,17,1,38,20
2402,7,23,47,3,32,35,27,39,42,22
2403,34,3,47,42,32,50,9,26,13,39
2404,11,10,47,15,42,48,12,3,34,38
2405,36,4,25,48,43,30,17,49,7,2
2406,34,12,49,26,20,28,6,2,8,50
2407,36,34,25,37,8,14,45,21,27,33
2408,8,4,46,9,27,6,47,11,37,48
2409,44,36,23,25,28,12,50,37,29,18
2410,46,26,27,1,15,11,42,24,5,22
2411,36,4,9,17,8,38,10,23,42,30
2412,1,24,27,20,5,44,26,28,41,11
2413,46,6,47,14,23,20,9,48,2,1
2414,3,10,14,16,4,43,9,2,6,28
2415,23,9,37,7,31,48,10,32,40,45
2416,30,9,31,23,8,38,5,33,18,35
2417,43,50,37,9,28,1,25,26,39,41
2418,45,41,23,2,33,44,8,34,24,6
2419,38,43,49,13,32,20,28,4,41,1
2420,20,44,40,30,25,8,50,47,10,39
2421,34,36,24,13,47,22,7,12,11,33
2422,41,21,43,7,2,15,39,9,20,42
2423,45,33,12,24,29,43,36,22,14,38
2424,13,22,50,21,49,20,2,27,45,14
2425,26,36,41,1,19,10,44,38,43,2
2426,2,23,39,18,22,14,32,33,41,24
2427,43,11,37,40,46,18,29,15,24,25
2428,8,3,9,26,19,11,22,44,16,48
2429,2,47,20,27,33,26,43,17,21,4
2430,19,7,42,43,40,39,10,22,3,25
2431,32,27,23,20,5,46,8,7,12,34
2432,21,34,18,5,20,17,42,29,23,35
2433,23,17,34,20,29,44,22,43,42,8
2434,3,42,28,2,45,27,14,19,6,41
2435,14,43,24,18,38,28,37,49,20,13
2436,12,33,4,45,6,36,28,46,30,31
2437,19,24,44,16,13,31,39,4,45,15
2438,10,30,49,11,15,27,19,18,6,16
2439,26,35,48,42,46,8,31,5,40,20
2440,47,1,39,33,38,15,5,25,32,41
2441,26,21,15,10,18,6,48,27,12,19
2442,42,15,47,4,40,26,17,41,43,5
2443,48,42,6,46,49,18,44,19,14,24
2444,14,42,11,31,41,27,44,3,48,1
2445,33,8,45,31,13,50,38,27,37,41
2446,19,15,4,40,16,6,30,24,50,29
2447,26,24,18,6,28,12,21,44,25,4
2448,6,47,5,39,40,18,30,8,12,16
2449,7,14,47,31,42,38,25,23,49,2
2450,34,21,42,8,23,49,16,6,33,1
2451,33,25,22,39,11,15,12,31,46,43
2452,35,15,28,16,4,12,23,13,27,47
2453,17,33,4,10,34,12,43,50,41,23
2454,14,32,34,2,38,24,5,42,23,17
2455,8,45,33,46,24,20,30,17,21,15
2456,20,34,36,10,41,44,6,46,25,15
2457,8,23,41,18,39,31,12,2,16,28
2458,48,14,9,10,11,22,16,39,8,42
2459,27,38,24,7,10,15,32,40,49,43
2460,11,1,13,50,41,28,20,34,7,29
2461,37,28,23,50,11,13,21,44,29,10
2462,28,16,18,5,9,47,34,49,27,39
2463,40,24,3,44,38,15,23,2,7,29
2464,15,12,14,39,21,32,17,13,31,46
2465,15,13,19,24,21,48,5,32,42,47
2466,9,21,2,28,27,6,49,40,13,14
2467,49,50,33,30,18,29,32,22,31,23
2468,2,10,34,15,7,20,8,32,13,46
2469,42,48,21,41,28,12,15,50,40,6
2470,23,45,27,4,35,20,49,6,17,34
2471,36,28,21,6,32,43,31,47,46,4
2472,21,35,41,37,28,19,24,8,10,9
2473,6,19,9,31,43,45,2,3,48,13
2474,36,47,14,25,3,18,30,22,27,5
2475,7,15,43,12,23,27,10,49,24,48
2476,27,50,22,39,1,19,17,35,23,6
2477,35,31,21,25,23,34,24,37,22,50
2478,6,8,10,40,17,43,37,48,44,3
2479,22,44,8,46,43,45,15,6,21,24
2480,22,7,35,23,1,29,6,5,16,43
2481,8,7,48,27,12,13,44,11,37,22
2482,27,48,13,31,20,15,39,5,1,49
2483,35,29,33,34,27,45,39,47,50,14
2484,10,8,42,13,27,18,50,21,47,40
2485,22,34,35,8,46,49,26,27,23,18
2486,2,27,32,40,12,38,49,46,23,33
2487,3,49,34,48,38,33,17,15,28,37
2488,21,31,46,8,17,24,33,20,15,32
2489,39,49,33,30,21,10,47,23,38,5
2490,20,33,42,21,26,31,30,9,3,24
2491,31,28,21,29,11,30,25,37,48,16
2492,36,3,21,10,37,12,33,34,2,19
2493,5,35,42,24,11,34,23,19,30,46
2494,4,11,44,23,50,17,5,7,31,32
2495,33,12,41,48,35,49,46,39,14,34
2496,5,28,14,46,48,30,19,40,49,7
2497,43,34,21,41,14,19,1,13,37,12
2498,14,20,25,1,31,35,26,37,17,28
2499,47,38,26,16,22,23,48,8,4,19
2500,49,13,32,10,24,41,42,3,37,35
2501,6,33,23,46,32,7,48,9,41,25
2502,13,6,35,24,30,33,20,32,28,45
2503,44,41,35,42,50,1,2,16,31,25
2504,8,32,49,9,25,46,21,36,19,38
2505,37,10,2,49,38,14,43,17,25,8
2506,45,50,38,41,3,29,1,15,43,8
2507,29,13,46,32,19,20,5,34,49,3
2508,32,13,20,48,4,11,40,39,15,25
2509,25,35,28,5,32,23,1,41,9,29
2510,31,21,3,25,16,29,50,33,19,17
2511,36,30,49,35,44,18,6,14,2,1
2512,48,44,38,41,16,3,29,37,5,14
2513,48,33,39,38,26,30,31,17,4,14
2514,21,20,32,6,12,39,44,38,40,28
2515,27,43,35,49,44,7,22,2,15,36
2516,29,47,27,33,39,14,3,23,36,44
2517,11,20,2,48,3,31,43,25,8,4
2518,22,46,18,10,44,26,6,38,50,11
2519,26,3,5,13,45,14,42,4,27,36
2520,45,50,28,9,44,35,43,16,5,4
2521,9,17,8,35,13,18,7,14,2,48
2522,25,5,39,32,7,37,13,18,49,23
2523,19,31,22,5,34,29,42,17,7,49
2524,26,47,22,5,48,14,50,31,45,23
2525,39,33,35,8,3,18,23,34,37,36
2526,18,15,13,16,42,41,2,10,11,28
2527,48,28,26,43,15,24,14,34,40,3
2528,33,44,46,3,9,30,41,8,48,13
2529,15,1,50,26,43,6,3,39,24,22
2530,1,8,10,4,15,14,44,20,49,19
2531,37,43,39,15,17,6,38,25,27,11
2532,14,22,15,38,25,10,29,24,44,2
2533,32,20,27,37,34,28,17,42,26,22
2534,35,34,2,23,15,48,27,31,42,9
2535,26,38,41,3,33,29,34,32,46,39
2536,41,11,25,18,34,27,5,33,49,17
2537,44,47,6,39,1,28,11,24,16,4
2538,35,50,46,45,49,42,13,34,26,9
2539,48,50,19,5,10,20,18,1,2,17
2540,19,8,50,4,25,44,26,13,2,12
2541,49,41,48,39,17,27,43,10,16,30
2542,6,16,31,18,43,5,28,24,12,20
2543,40,46,20,34,17,24,7,38,37,6
2544,7,23,3,14,9,24,50,21,46,15
2545,3,28,41,49,35,39,31,18,32,40
2546,17,14,26,25,12,47,30,10,28,13
2547,32,13,1,3,12,11,31,20,46,14
2548,5,4,45,41,36,33,25,15,14,20
2549,22,47,38,15,19,34,48,33,26,20
2550,17,44,33,4,47,31,35,1,26,19
2551,48,28,12,45,20,16,26,11,31,14
2552,37,42,23,11,25,36,1,28,45,39
2553,25,7,26,24,10,36,27,47,22,31
2554,46,3,12,8,22,25,13,19,23,39
2555,31,8,46,5,13,30,36,26,1,40
2556,4,50,23,19,46,13,24,6,3,35
2557,1,45,39,7,47,49,23,30,4,14
2558,4,44,28,21,20,42,23,10,14,7
2559,37,36,31,38,35,20,5,18,15,46
2560,45,29,30,7,2,26,5,46,48,3
2561,9,41,28,36,29,24,47,22,6,33
2562,33,48,19,30,37,24,44,9,8,29
2563,9,50,24,49,8,2,1,26,48,32
2564,42,28,32,4,45,16,31,3,43,36
2565,13,19,20,1,2,5,9,15,29,38
2566,49,7,46,21,8,9,2,30,42,28
2567,9,36,4,8,11,2,33,30,14,31
2568,28,16,23,17,41,50,22,4,24,46
2569,4,38,31,17,27,6,26,49,37,39
2570,43,23,13,3,28,30,6,15,25,32
2571,46,5,25,1,40,35,21,30,32,23
2572,1,36,3,26,35,46,27,45,7,13
2573,8,17,24,38,4,1,7,35,27,19
2574,8,42,24,38,20,49,50,45,6,23
2575,42,50,30,40,22,19,43,10,15,6
2576,18,6,21,39,44,40,46,45,23,25
2577,46,20,25,15,43,30,7,18,26,21
2578,17,41,31,40,34,47,1,42,18,44
2579,17,48,43,23,49,46,26,42,50,5
2580,38,5,48,23,6,7,20,32,29,19
2581,50,13,47,5,6,27,17,31,11,46
2582,17,45,20,24,30,19,7,42,39,44
2583,33,13,7,49,40,28,34,20,1,8
2584,41,36,46,42,43,33,21,28,15,20
2585,31,26,30,24,8,28,20,5,46,9
2586,18,5,39,22,16,31,19,45,27,10
2587,2,11,31,47,22,41,50,10,32,23
2588,7,24,9,50,16,40,17,27,25,45
2589,19,5,1,40,20,35,27,6,41,2
2590,38,10,9,29,31,40,42,47,22,2
2591,8,50,44,45,5,16,40,9,30,47
2592,9,19,43,32,14,31,47,29,12,4
2593,42,20,7,26,19,43,39,23,1,5
2594,31,44,19,12,46,32,49,28,4,40
2595,15,17,12,38,23,36,37,50,32,14
2596,6,42,12,1,47,33,21,34,16,41
2597,36,33,2,41,10,21,14,29,30,38
2598,50,41,1,16,15,31,30,34,3,27
2599,28,23,44,12,19,18,26,13,16,14
2600,28,2,14,4,43,20,42,50,47,13
2601,34,11,44,5,2,36,21,49,23,45
2602,48,42,18,9,27,23,2,38,45,15
2603,17,9,7,49,36,18,35,27,1,50
2604,49,47,29,11,7,48,45,39,13,42
2605,38,46,47,19,15,24,30,32,2,25
2606,38,41,43,24,5,6,42,34,37,40
2607,44,32,40,12,3,41,34,5,25,38
2608,6,44,9,37,39,17,2,24,7,16
2609,4,14,3,41,25,44,39,36,18,15
2610,12,36,25,30,31,29,20,6,43,2
2611,41,24,46,23,21,13,32,38,47,44
2612,18,20,8,36,43,23,40,15,26,27
2613,22,31,34,49,45,24,15,28,10,36
2614,28,8,33,4,22,32,14,46,16,38
2615,48,39,14,42,49,19,1,9,5,35
2616,27,29,38,41,16,2,50,49,13,48
2617,5,36,16,22,32,11,35,50,3,4
2618,27,29,19,37,23,6,38,11,1,3
2619,41,47,35,5,26,45,36,43,7,16
2620,19,41,1,4,15,40,5,37,10,2
2621,6,36,2,31,34,9,44,49,15,23
2622,13,39,31,27,15,44,35,17,22,11
2623,7,49,33,35,27,25,40,12,29,5
2624,23,24,34,42,19,6,11,13,7,2
2625,24,11,8,29,5,22,45,42,17,31
2626,31,26,43,37,50,22,7,28,18,30
2627,41,42,8,30,25,36,1,20,5,18
2628,15,23,25,8,36,46,27,35,4,24
2629,8,23,42,17,49,40,28,13,15,24
2630,23,31,40,41,32,13,6,14,5,45
2631,17,44,28,26,8,10,33,30,36,3
2632,2,32,40,45,46,50,22,39,48,47
2633,34,43,38,4,9,18,27,17,25,36
2634,10,50,42,22,33,27,21,45,3,8
2635,37,34,50,16,9,10,41,47,2,11
2636,39,33,26,5,29,16,34,37,11,41
2637,9,40,44,7,36,29,23,14,27,22
2638,49,1,19,44,33,29,37,42,15,23
2639,48,45,2,4,21,14,7,30,5,18
2640,47,2,33,13,49,27,7,14,24,23
2641,50,36,43,3,4,17,15,1,33,19
2642,17,12,23,10,38,27,2,44,13,36
2643,40,19,37,44,15,35,17,43,31,3
2644,36,6,5,31,13,15,30,4,41,7
2645,2,23,42,3,35,33,34,48,31,30
2646,29,45,3,5,46,41,28,15,38,16
2647,3,30,9,43,42,4,20,2,50,1
2648,28,47,6,4,35,16,17,48,50,41
2649,1,34,10,24,7,35,48,31,4,13
2650,6,24,32,4,9,50,39,28,19,26
2651,41,27,28,14,25,40,2,50,23,36
2652,4,28,44,46,6,33,8,35,11,23
2653,34,38,13,44,26,19,37,5,40,17
2654,46,36,14,40,17,22,13,35,25,23
2655,40,34,35,18,8,49,50,43,14,30
2656,49,23,42,14,35,24,8,36,6,41
2657,37,13,16,25,18,47,15,33,7,23
2658,23,34,16,3,10,25,20,27,43,42
2659,24,5,39,4,10,19,23,40,9,31
2660,33,39,7,6,22,24,40,27,26,11
2661,7,46,43,14,24,35,10,44,1,17
2662,16,40,8,2,42,7,33,46,29,13
2663,8,46,39,47,43,30,23,19,18,32
2664,38,17,50,37,6,47,19,5,13,33
2665,6,37,26,23,46,17,45,30,10,34
2666,44,8,24,38,27,50,35,9,20,12
2667,19,21,12,27,13,40,8,17,45,4
2668,22,16,31,35,46,32,33,6,18,11
2669,6,45,4,22,3,11,47,8,35,34
2670,24,21,37,30,7,14,17,9,11,22
2671,25,31,38,46,18,3,44,14,27,48
2672,16,29,5,33,39,40,22,8,20,23
2673,23,36,24,29,44,38,43,1,37,7
2674,23,20,34,25,37,47,43,24,33,16
2675,4,17,19,42,27,47,7,24,25,28
2676,22,11,7,48,35,10,47,3,38,41
2677,5,21,26,25,35,12,19,31,38,20
2678,14,34,38,23,16,41,45,36,33,13
2679,22,34,3,40,17,46,44,26,30,35
2680,17,40,42,21,14,22,50,35,33,34
2681,3,41,48,15,27,9,38,33,46,10
2682,40,44,10,35,3,19,2,34,39,45
2683,6,24,47,38,48,14,26,46,44,4
2684,46,32,39,3,1,37,47,17,9,20
2685,10,33,23,18,1,31,16,13,3,27
2686,1,29,40,4,44,3,49,20,48,47
2687,43,14,19,21,39,45,22,18,15,28
2688,50,27,39,1,23,40,14,16,17,37
2689,39,37,30,11,9,19,5,29,38,43
2690,34,15,10,14,39,43,1,23,2,41
2691,15,2,31,27,26,50,28,48,21,29
2692,36,45,11,28,40,10,24,25,44,15
2693,33,36,4,41,11,8,44,15,9,49
2694,31,36,47,43,25,28,21,17,27,18
2695,31,2,28,6,7,30,43,8,42,35
2696,17,6,36,28,37,4,48,43,8,5
2697,14,41,42,22,10,44,21,49,37,33
2698,43,26,38,24,30,23,25,2,18,40
2699,31,19,6,7,17,11,39,41,16,10
